Sofascore_Name,id,minutes,SoT,Shots,Tackles,fouls_commited,fouls_received,Goals,xG,Assists,xA,round,Match
Leon Bailey,808590,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1328,0.0,0.0519406,21,Everton - Aston Villa
Boubacar Kamara,826204,90.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.114932,21,Everton - Aston Villa
Douglas Luiz,867887,90.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0243,0.0,0.303992,21,Everton - Aston Villa
John McGinn,250223,89.0,1.0,2.0,1.0,1.0,2.0,0.0,0.1219,0.0,0.0921957,21,Everton - Aston Villa
Moussa Diaby,855817,64.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0426,0.0,0.14831,21,Everton - Aston Villa
Ollie Watkins,555386,90.0,1.0,6.0,0.0,2.0,1.0,0.0,0.3578,0.0,0.0367072,21,Everton - Aston Villa
Youri Tielemans,331737,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0487942,21,Everton - Aston Villa
Jhon Durán,974577,26.0,1.0,4.0,0.0,0.0,0.0,0.0,0.4544,0.0,0.0,21,Everton - Aston Villa
Matty Cash,833956,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1221,0.0,0.25262,21,Everton - Aston Villa
Nicolò Zaniolo,864898,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Everton - Aston Villa
Filip Marschall,994557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Everton - Aston Villa
James Wright,1138445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Everton - Aston Villa
Tim Iroegbunam,1085950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Everton - Aston Villa
Leander Dendoncker,190405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Everton - Aston Villa
André Onana,787498,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Diogo Dalot,843200,90.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0201,0.0,0.0125897,21,Manchester United - Tottenham Hotspur
Jonny Evans,30144,63.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Raphaël Varane,138310,90.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0908,0.0,0.0,21,Manchester United - Tottenham Hotspur
Aaron Wan-Bissaka,863653,90.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.00715996,21,Manchester United - Tottenham Hotspur
Christian Eriksen,105734,58.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0986619,21,Manchester United - Tottenham Hotspur
Kobbie Mainoo,1142175,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00807335,21,Manchester United - Tottenham Hotspur
Alejandro Garnacho,1135873,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.175678,21,Manchester United - Tottenham Hotspur
Bruno Fernandes,288205,90.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0571,0.0,0.180928,21,Manchester United - Tottenham Hotspur
Marcus Rashford,814590,88.0,1.0,2.0,0.0,0.0,1.0,1.0,0.1003,0.0,0.059653,21,Manchester United - Tottenham Hotspur
Rasmus Højlund,1086417,90.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0642,1.0,0.0753285,21,Manchester United - Tottenham Hotspur
Scott McTominay,879346,32.0,0.0,2.0,2.0,1.0,0.0,0.0,0.4189,0.0,0.0,21,Manchester United - Tottenham Hotspur
Lisandro Martínez,859999,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Antony,958380,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Tom Heaton,18122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Altay Bayındır,815890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Willy Kambwala,1136721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Omari Forson,1153434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Facundo Pellistri,989803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Casemiro,122951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Guglielmo Vicario,553606,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Pedro Porro,913654,90.0,1.0,1.0,4.0,1.0,1.0,0.0,0.035,1.0,0.521147,21,Manchester United - Tottenham Hotspur
Cristian Romero,829932,90.0,0.0,1.0,3.0,1.0,1.0,0.0,0.2148,0.0,0.00984931,21,Manchester United - Tottenham Hotspur
Micky van de Ven,998247,89.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Destiny Udogie,983572,90.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0124024,21,Manchester United - Tottenham Hotspur
Oliver Skipp,859901,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0218,0.0,0.0398936,21,Manchester United - Tottenham Hotspur
Rodrigo Bentancur,791190,90.0,2.0,3.0,2.0,0.0,1.0,1.0,0.3002,0.0,0.0971038,21,Manchester United - Tottenham Hotspur
Pierre-Emile Højbjerg,149593,90.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0515,0.0,0.0232747,21,Manchester United - Tottenham Hotspur
Brennan Johnson,1085180,90.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0823,0.0,0.0408946,21,Manchester United - Tottenham Hotspur
Richarlison,840217,90.0,2.0,2.0,2.0,0.0,2.0,1.0,0.251,0.0,0.0141751,21,Manchester United - Tottenham Hotspur
Timo Werner,232306,80.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2779,1.0,0.0654399,21,Manchester United - Tottenham Hotspur
Bryan Gil,910026,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Radu Drăguşin,997103,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Emerson Royal,856123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Fraser Forster,19314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Brandon Austin,859896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Alfie Dorrington,1177610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Yago Santiago,1092515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
Jamie Donley,1150934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Manchester United - Tottenham Hotspur
David Raya,581310,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Benjamin White,846036,90.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0377,0.0,0.154486,21,Arsenal - Crystal Palace
William Saliba,941168,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Gabriel Magalhães,869792,81.0,2.0,3.0,0.0,1.0,3.0,2.0,0.971,0.0,0.00632846,21,Arsenal - Crystal Palace
Oleksandr Zinchenko,287643,90.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0565,0.0,0.08903,21,Arsenal - Crystal Palace
Martin Ødegaard,547410,90.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0612,0.0,0.0651868,21,Arsenal - Crystal Palace
Declan Rice,856714,73.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0367,1.0,0.125743,21,Arsenal - Crystal Palace
Kai Havertz,836705,69.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.117328,21,Arsenal - Crystal Palace
Bukayo Saka,934235,90.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0789,1.0,0.409559,21,Arsenal - Crystal Palace
Gabriel Jesus,794839,81.0,0.0,3.0,1.0,1.0,2.0,0.0,0.1366,1.0,0.419633,21,Arsenal - Crystal Palace
Leandro Trossard,135666,69.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0903,0.0,0.0226005,21,Arsenal - Crystal Palace
Emile Smith Rowe,867445,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314537,21,Arsenal - Crystal Palace
Gabriel Martinelli,922573,21.0,2.0,2.0,3.0,0.0,0.0,2.0,0.7389,0.0,0.0334111,21,Arsenal - Crystal Palace
Jorginho,132874,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0051,1.0,0.207455,21,Arsenal - Crystal Palace
Jakub Kiwior,976037,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Edward Nketiah,858194,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.149343,21,Arsenal - Crystal Palace
Aaron Ramsdale,839410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Cédric Soares,44760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Reuell Walters,1138843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Reiss Nelson,826139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Dean Henderson,788134,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Chris Richards,931844,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0586,0.0,0.0,21,Arsenal - Crystal Palace
Joachim Andersen,362682,90.0,0.0,1.0,1.0,1.0,0.0,0.0,0.012,0.0,0.00563615,21,Arsenal - Crystal Palace
Marc Guéhi,877994,87.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Nathaniel Clyne,43215,76.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0081,0.0,0.0,21,Arsenal - Crystal Palace
Jefferson Lerma,355796,90.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0312,0.0,0.0165967,21,Arsenal - Crystal Palace
Will Hughes,193554,68.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0192,0.0,0.0068716,21,Arsenal - Crystal Palace
Tyrick Mitchell,988275,90.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Jeffrey Schlupp,148710,76.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0696,0.0,0.0184289,21,Arsenal - Crystal Palace
Jean-Philippe Mateta,848276,90.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.00795539,21,Arsenal - Crystal Palace
Eberechi Eze,864921,90.0,2.0,4.0,0.0,0.0,4.0,0.0,0.1492,0.0,0.0748032,21,Arsenal - Crystal Palace
David Ozoh,1212155,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Naouirou Ahamada,997104,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Matheus França,1116593,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786895,21,Arsenal - Crystal Palace
James Tomkins,32124,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Sam Johnstone,98427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Tayo Adaramola,1005686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Jaïro Riedewald,285989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Malcolm Ebiowei,1176104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Odsonne Édouard,795228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Arsenal - Crystal Palace
Mark Flekken,171919,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Nathan Collins,958916,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0101918,21,Brentford - Nottingham Forest
Ethan Pinnock,855864,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0612405,21,Brentford - Nottingham Forest
Ben Mee,137774,90.0,1.0,2.0,2.0,2.0,1.0,1.0,0.1277,0.0,0.00836256,21,Brentford - Nottingham Forest
Mads Roerslev,826057,89.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0278338,21,Brentford - Nottingham Forest
Mikkel Damsgaard,907072,74.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.00924887,21,Brentford - Nottingham Forest
Vitaly Janelt,814873,90.0,0.0,1.0,1.0,1.0,0.0,0.0,0.052,0.0,0.0114845,21,Brentford - Nottingham Forest
Mathias Jensen,799251,89.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0306,1.0,0.390795,21,Brentford - Nottingham Forest
Keane Lewis-Potter,972421,89.0,1.0,3.0,2.0,0.0,1.0,0.0,0.5919,0.0,0.00686738,21,Brentford - Nottingham Forest
Neal Maupay,268903,74.0,1.0,2.0,2.0,0.0,2.0,1.0,0.2679,0.0,0.0223951,21,Brentford - Nottingham Forest
Ivan Toney,290927,90.0,1.0,1.0,1.0,1.0,4.0,1.0,0.1114,0.0,0.389844,21,Brentford - Nottingham Forest
Sergio Reguilón,858195,16.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0183,0.0,0.00656957,21,Brentford - Nottingham Forest
Shandon Baptiste,892111,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Kristoffer Ajer,576384,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Yehor Yarmoliuk,1031258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Joshua Dasilva,856260,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Thomas Strakosha,227212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Zanka,26404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Myles Peart-Harris,980649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Michael Olakigbe,1014556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Matt Turner,833943,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Gonzalo Montiel,822933,86.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0216876,21,Brentford - Nottingham Forest
Andrew Omobamidele,983066,90.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.00665159,21,Brentford - Nottingham Forest
Murillo,1199282,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0134801,21,Brentford - Nottingham Forest
Nuno Tavares,944973,90.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0376,0.0,0.0398946,21,Brentford - Nottingham Forest
Orel Mangala,793988,90.0,0.0,3.0,1.0,1.0,2.0,0.0,0.5367,0.0,0.0900072,21,Brentford - Nottingham Forest
Danilo,1064039,90.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0486,0.0,0.157051,21,Brentford - Nottingham Forest
Nicolás Domínguez,871765,90.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.312847,21,Brentford - Nottingham Forest
Ryan Yates,846252,62.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0645,0.0,0.0189356,21,Brentford - Nottingham Forest
Callum Hudson-Odoi,867442,90.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0938,1.0,0.173879,21,Brentford - Nottingham Forest
Chris Wood,50480,90.0,1.0,2.0,0.0,0.0,0.0,1.0,0.4354,0.0,0.0886835,21,Brentford - Nottingham Forest
Neco Williams,927356,28.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0233635,21,Brentford - Nottingham Forest
Brandon Aguilera,1020203,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Odysseas Vlachodimos,138149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Harry Toffolo,358218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Joe Worrall,838399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Scott McKenna,358108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Jamie McDonnell,1136418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Joe Gardner,1136420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Detlef Esapa Osong,1176429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Brentford - Nottingham Forest
Wesley Foderingham,187861,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Jayden Bogle,929132,90.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.043713,21,Sheffield United - West Ham United
Anel Ahmedhodžić,825899,90.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0265772,21,Sheffield United - West Ham United
Jack Robinson,98454,90.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0212211,21,Sheffield United - West Ham United
Auston Trusty,822459,80.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0928,0.0,0.222692,21,Sheffield United - West Ham United
Vinícius Souza,979290,88.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0254,0.0,0.0117915,21,Sheffield United - West Ham United
James McAtee,1003334,90.0,0.0,3.0,0.0,1.0,1.0,0.0,0.1303,0.0,0.212975,21,Sheffield United - West Ham United
Gustavo Hamer,837495,90.0,0.0,3.0,2.0,3.0,1.0,0.0,0.1388,0.0,0.30309,21,Sheffield United - West Ham United
Andre Brooks,1396445,80.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0968,0.0,0.160372,21,Sheffield United - West Ham United
Ben Brereton Díaz,867583,67.0,2.0,4.0,0.0,1.0,1.0,1.0,0.9013,0.0,0.0236847,21,Sheffield United - West Ham United
William Osula,1122603,45.0,1.0,3.0,0.0,0.0,1.0,0.0,0.4295,0.0,0.0,21,Sheffield United - West Ham United
Oliver McBurnie,367228,45.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8225,0.0,0.00917538,21,Sheffield United - West Ham United
Cameron Archer,993451,23.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0359,0.0,0.0157296,21,Sheffield United - West Ham United
Rhys Norrington-Davies,911708,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Rhian Brewster,878705,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Oliver Norwood,100637,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Jordan Amissah,1388341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Femi Seriki,966458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Jili Buyabu,1425029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Ben Osborn,282665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Alphonse Aréola,96531,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Vladimír Coufal,138024,90.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0618248,21,Sheffield United - West Ham United
Konstantinos Mavropanos,829022,90.0,0.0,1.0,1.0,1.0,0.0,0.0,0.025,0.0,0.0,21,Sheffield United - West Ham United
Kurt Zouma,139227,90.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0177,0.0,0.0,21,Sheffield United - West Ham United
Emerson Palmieri,155997,90.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0227854,21,Sheffield United - West Ham United
Maxwel Cornet,280439,70.0,1.0,2.0,1.0,1.0,0.0,1.0,0.2892,0.0,0.0122748,21,Sheffield United - West Ham United
Tomáš Souček,799041,90.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0172582,21,Sheffield United - West Ham United
James Ward-Prowse,161717,90.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7884,0.0,0.207569,21,Sheffield United - West Ham United
Pablo Fornals,816763,90.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0348866,21,Sheffield United - West Ham United
Danny Ings,130181,89.0,2.0,6.0,3.0,0.0,2.0,0.0,0.8213,0.0,0.0465515,21,Sheffield United - West Ham United
Jarrod Bowen,552884,90.0,0.0,4.0,1.0,2.0,1.0,0.0,0.3522,0.0,0.0121268,21,Sheffield United - West Ham United
Ben Johnson,914412,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0497,0.0,0.0081603,21,Sheffield United - West Ham United
Łukasz Fabiański,15479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Divin Mubama,1167025,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Aaron Cresswell,43443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Callum Marshall,1394099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Kaelan Casey,1142343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Angelo Ogbonna,21164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Oliver Scarles,1150952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Lewis Orford,1414991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Sheffield United - West Ham United
Neto,84844,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Max Aarons,943645,87.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.020421,21,Bournemouth - Liverpool
Illia Zabarnyi,1023567,90.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0182528,21,Bournemouth - Liverpool
Chris Mepham,865740,90.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0131017,21,Bournemouth - Liverpool
James Hill,1156586,55.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Lewis Cook,548188,83.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0823544,21,Bournemouth - Liverpool
Ryan Christie,322391,90.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0608,0.0,0.257599,21,Bournemouth - Liverpool
Marcus Tavernier,895576,90.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0213,0.0,0.162855,21,Bournemouth - Liverpool
Justin Kluivert,851596,69.0,0.0,3.0,1.0,1.0,0.0,0.0,0.2816,0.0,0.0176867,21,Bournemouth - Liverpool
Luis Sinisterra,836070,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0632192,21,Bournemouth - Liverpool
Dominic Solanke,361420,83.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0591,0.0,0.0,21,Bournemouth - Liverpool
Lloyd Kelly,865167,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Alex Scott,1104986,35.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0308,0.0,0.0,21,Bournemouth - Liverpool
David Brooks,855731,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5058,0.0,0.0489351,21,Bournemouth - Liverpool
Philip Billing,548660,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Kieffer Moore,298366,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.409,0.0,0.00763132,21,Bournemouth - Liverpool
Mark Travers,856720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Ben Greenwood,1130223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Gavin Kilkenny,989345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Emiliano Marcondes,186809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Alisson,243609,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Conor Bradley,1008402,83.0,1.0,3.0,3.0,2.0,1.0,0.0,0.2713,1.0,0.0790256,21,Bournemouth - Liverpool
Ibrahima Konaté,826215,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0278475,21,Bournemouth - Liverpool
Virgil van Dijk,151545,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,Bournemouth - Liverpool
Joe Gomez,318927,90.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0212,1.0,0.180896,21,Bournemouth - Liverpool
Harvey Elliott,955245,64.0,0.0,1.0,4.0,1.0,0.0,0.0,0.1694,0.0,0.0573828,21,Bournemouth - Liverpool
Alexis Mac Allister,895324,90.0,0.0,1.0,9.0,0.0,3.0,0.0,0.017,0.0,0.0375746,21,Bournemouth - Liverpool
